node,degree,clustering,closeness_centrality,betweenness_centrality,eccentricity
Artigo 988,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 989,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 990,2,0,0.011744739122856188,0.0001809771102139821,6
Artigo 991,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 992,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 993,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 994,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 995,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.009,2,1.0,0.011733167951306574,1.0092407767587997e-05,6
Artigo 1.010,2,0,0.011795875995460833,1.5264766748476846e-05,6
Artigo 1.011,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.012,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.013,2,0,0.011795875995460833,1.5264766748476846e-05,6
Artigo 1.014,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.015,2,0,0.011795875995460833,3.131326376809112e-05,6
Artigo 1.016,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.017,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.018,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.019,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.020,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.059,2,1.0,0.011733167951306574,1.0092407767587997e-05,6
Artigo 1.060,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.061,4,0,0.011795875995460833,4.68764790411509e-05,6
Artigo 1.062,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.063,2,0,0.011795875995460833,1.6182808432070228e-05,6
Artigo 1.064,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.133,2,1.0,0.011733167951306574,2.0930622416512503e-05,6
Artigo 1.134,2,0,0.011795875995460833,1.2644830885005939e-05,6
Artigo 1.135,2,0,0.011795875995460833,1.153645232904747e-05,6
Artigo 1.136,2,0,0.011795875995460833,2.096715661336217e-05,6
Artigo 1.137,2,0,0.011795875995460833,1.128488972160971e-05,6
Artigo 1.138,2,0,0.011795875995460833,1.128488972160971e-05,6
Artigo 1.139,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.140,2,0,0.011795875995460833,1.2718073706291351e-05,6
Artigo 1.141,2,0,0.011795875995460833,2.2821342050657137e-05,6
Artigo 1.142,2,0,0.011795875995460833,1.2739792815367614e-05,6
Artigo 1.143,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.144,2,0,0.011795875995460833,1.115843523420017e-05,6
Artigo 1.145,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.146,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.147,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.148,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.149,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.150,2,0,0.011795875995460833,2.1243305301534338e-05,6
Artigo 1.151,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.152,2,0,0.011795875995460833,1.9938366032146238e-05,6
Artigo 1.153,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.154,2,0,0.011744739122856188,0.0001809771102139821,6
Artigo 1.155,2,0,0.011795875995460833,1.062706170567617e-05,6
Artigo 1.156,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.157,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.158,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.159,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.160,4,0,0.011795875995460833,3.2643141170915316e-05,6
Artigo 1.161,4,0,0.011795875995460833,4.145522864977459e-05,6
Artigo 1.162,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.163,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.164,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.165,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.166,2,0,0.011795875995460833,1.1563271510009443e-05,6
Artigo 1.167,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.176,2,0,0.011795875995460833,3.052953349695369e-05,6
Artigo 1.177,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.178,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.179,2,0,0.011795875995460833,1.1278894642529141e-05,6
Artigo 1.180,2,0,0.011795875995460833,1.3568681554201629e-05,6
Artigo 1.181,2,0,0.011795875995460833,1.115843523420017e-05,6
Artigo 1.182,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.183,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.184,2,0,0.011795875995460833,2.8439402856230593e-05,6
Artigo 1.185,2,0,0.011795875995460833,2.3745192719852836e-05,6
Artigo 1.186,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.187,2,0,0.011795875995460833,2.04979597047622e-05,6
Artigo 1.188,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.189,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.190,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.191,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.192,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.193,2,0,0.011795875995460833,1.062706170567617e-05,6
Artigo 1.194,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.195,2,0,0.011795875995460833,5.287769495080567e-05,6
Artigo 1.196,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.197,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.198,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.199,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.200,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.201,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.202,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.203,2,0,0.011744739122856188,0.0001708847024463941,6
Artigo 1.204,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.205,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.206,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.207,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.208,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.209,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.210,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.211,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.212,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.213,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.214,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.215,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.216,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.217,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.218,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.219,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.220,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.221,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.222,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.223,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.224,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.225,2,0,0.011795875995460833,4.939274741989079e-05,6
Artigo 1.226,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.247,2,1.0,0.011733167951306574,2.0184815535175994e-05,6
Artigo 1.248,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.249,2,0,0.011795875995460833,1.4302421503589705e-05,6
Artigo 1.250,2,0,0.011795875995460833,1.4869394749242733e-05,6
Artigo 1.251,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.252,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.253,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.254,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.255,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.256,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.257,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.258,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.263,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.264,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.265,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.284,2,1.0,0.011733167951306574,1.0092407767587997e-05,6
Artigo 1.356,2,1.0,0.011733167951306574,1.0092407767587997e-05,6
Artigo 1.357,2,0,0.011795875995460833,2.1562449209941252e-05,6
Artigo 1.434,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.491,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.492,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.493,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.494,2,0,0.011795875995460833,1.3483343378685647e-05,6
Artigo 1.495,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.496,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.497,2,0,0.011795875995460833,1.047260927400719e-05,6
Artigo 1.635,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.636,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.637,2,0,0.011795875995460833,1.047260927400719e-05,6
Artigo 1.638,2,0,0.011795875995460833,6.11345479068167e-05,6
Artigo 1.639,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.640,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.641,2,0,0.011795875995460833,2.0456806391508383e-05,6
Artigo 1.642,2,0,0.011795875995460833,1.0321448539111e-05,6
Artigo 1.643,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.644,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.645,2,0,0.011795875995460833,2.6543308475209274e-05,6
Artigo 1.646,2,0,0.011795875995460833,1.0321448539111e-05,6
Artigo 1.647,2,0,0.011795875995460833,1.0321448539111e-05,6
Artigo 1.648,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.649,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.650,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.651,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.652,2,0,0.011795875995460833,2.04979597047622e-05,6
Artigo 1.653,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.654,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.655,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.656,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.657,2,0,0.011795875995460833,2.2059550674488315e-05,6
Artigo 1.658,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.659,2,0,0.011795875995460833,1.0421712136115938e-05,6
Artigo 1.660,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.661,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.662,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.663,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.664,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.665,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.666,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.667,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.668,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.669,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.670,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.671,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.672,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.673,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.674,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.675,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.676,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.677,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.678,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.679,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.680,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.681,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.682,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.683,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.684,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.685,2,0,0.011795875995460833,1.0358003252221292e-05,6
Artigo 1.686,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.687,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.688,2,0,0.011795875995460833,3.052953349695369e-05,6
Artigo 1.689,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.690,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.691,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.692,2,0,0.011795875995460833,1.047260927400719e-05,6
Artigo 1.693,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.694,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.695,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.696,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.697,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.698,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.699,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.700,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.701,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.702,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.703,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.704,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.705,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.706,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.707,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.708,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.709,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.710,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.711,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.712,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.713,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.714,2,0,0.011795875995460833,1.188303950883707e-05,6
Artigo 1.715,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.716,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.717,2,0,0.011795875995460833,1.047260927400719e-05,6
Artigo 1.718,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.719,2,0,0.011795875995460833,1.047260927400719e-05,6
Artigo 1.720,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.721,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.722,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.723,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.724,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.725,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.726,2,0,0.011795875995460833,1.157495921700129e-05,6
Artigo 1.735,2,1.0,0.011733167951306574,1.0092407767587997e-05,6
Artigo 1.736,2,0,0.011795875995460833,1.0421712136115938e-05,6
Artigo 1.737,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.738,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.780,2,0,0.011795875995460833,2.1197105654360922e-05,6
Artigo 1.781,2,0,0.011795875995460833,1.1079276125272551e-05,6
Artigo 1.782,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.783,3,0,0.011795875995460833,5.139554324741085e-05,6
Artigo 1.784,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.785,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.786,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.787,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.788,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.789,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.790,2,0,0.011744739122856188,0.00018616825147123594,6
Artigo 1.791,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.792,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.793,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.794,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.795,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.796,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.797,2,0,0.011795875995460833,2.04979597047622e-05,6
Artigo 1.798,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.799,2,0,0.011795875995460833,1.0321448539111e-05,6
Artigo 1.800,2,0,0.011795875995460833,2.145540580818037e-05,6
Artigo 1.801,2,0,0.011795875995460833,1.0321448539111e-05,6
Artigo 1.802,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.803,2,0,0.011795875995460833,3.052953349695369e-05,6
Artigo 1.804,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.805,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.806,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.807,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.808,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.809,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.810,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.811,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.812,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.813,2,0,0.011795875995460833,3.052953349695369e-05,6
Artigo 1.814,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.815,3,0,0.011795875995460833,4.136289983064625e-05,6
Artigo 1.816,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.817,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.818,2,0,0.011744739122856188,0.00014208220253502578,6
Artigo 1.819,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.820,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.821,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.822,2,0,0.011795875995460833,1.2398394757206304e-05,6
Artigo 1.823,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.824,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.825,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.826,2,0,0.011795875995460833,1.1475183086110979e-05,6
Artigo 1.827,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.828,2,0,0.011756333139759302,3.2417781444441306e-05,6
Artigo 1.829,2,0,0.011795875995460833,1.5222715049445228e-05,6
Artigo 1.830,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.831,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.832,2,0,0.011795875995460833,1.6476139145395428e-05,6
Artigo 1.833,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.834,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.835,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.836,2,0,0.011795875995460833,1.1471155875393164e-05,6
Artigo 1.837,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.838,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.839,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.840,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.841,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.842,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.843,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.844,2,0,0.011795875995460833,2.2574905922857524e-05,6
Artigo 1.845,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.846,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.847,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.848,2,0,0.011795875995460833,1.1278894642529141e-05,6
Artigo 1.849,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.850,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.851,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.852,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.853,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.854,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.855,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.856,2,0,0.011795875995460833,3.052953349695369e-05,6
Artigo 1.857,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.858,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.859,2,0,0.011744739122856188,0.0001708847024463941,6
Artigo 1.860,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.867,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.868,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.869,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.870,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.871,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.872,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.873,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.874,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.892,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.893,2,0,0.011795875995460833,1.548352903130243e-05,6
Artigo 1.894,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.895,2,0,0.011795875995460833,2.035302233130246e-05,6
Artigo 1.896,2,0,0.011795875995460833,1.0665414962263087e-05,6
Artigo 1.897,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.898,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.899,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.900,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.901,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.902,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.903,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.904,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.905,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.906,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.907,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.908,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.909,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.910,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.938,2,1.0,0.011733167951306574,1.0273899854158059e-05,6
Artigo 1.939,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.940,2,0,0.011795875995460833,4.070604466260492e-05,6
Artigo 1.941,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.942,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.943,2,0,0.011795875995460833,1.017651116565123e-05,6
Artigo 1.944,2,0,0.011795875995460833,1.0665414962263087e-05,6
Artigo 1.945,2,0,0.011795875995460833,1.017651116565123e-05,6
a6ab8037-1dc0-4bbe-9888-dfc45a2503a0,2,1.0,0.009496942161543998,0.00020399279200237238,6
3bf0e8d0-b58c-4916-a1e3-15f5d5be749d,1,0,0.009601624222324374,0.0,7
6658d7aa-976d-4a4e-9a40-750fd28f54d4,1,0,0.009601624222324374,0.0,7
74e4b01a-c85c-459e-a3f6-b1795667cdf8,6,0,0.009527332376460938,0.00022854004927078085,6
Distrito Federal,11,0,0.009645775999111903,0.0,7
PESSOAS JURÍDICAS,1,0,0.008048392602801022,0.0,7
Município,10,0,0.010400750093158575,0.0,6
23538131-d1f9-4941-9104-793d1bbceb66,1,0,0.009601624222324374,0.0,7
6fe2fb13-d9c6-4dff-b719-0b632a9a9216,9,0,0.009601624222324374,1.8914802598535306e-05,7
Código,57,0,0.018113190110521652,0.0,6
Estados,7,0,0.010211070760152643,0.0,8
Lei nº 11.107,1,0,0.008111298746506245,0.0,8
Territórios,3,0,0.008346149154033703,0.0,8
Municípios,5,0,0.009921645442556632,0.0,8
0e1faa51-3d47-4161-94ce-7b9645977cc1,2,0,0.009601624222324374,1.2890108831865362e-06,7
103bc922-8552-481f-a15a-b1bcc5912065,1,0,0.009601624222324374,0.0,7
968a1105-0900-433f-aa31-57548d1f1e4e,12,0,0.009601624222324374,4.315452114505483e-05,7
Lei nº 12.441,3,0,0.008665117190140015,0.0,7
Revogado Pela Medida Provisória,4,0,0.00834525320208688,0.0,7
Livro II da Parte Especial deste Código,1,0,0.008111298746506245,0.0,8
Lei nº 10.825,1,0,0.008111298746506245,0.0,8
Revogado pela Lei,21,0,0.011490763629865305,0.0,7
Incluído pela Lei nº 10.825,2,0,0.009260035683791419,0.0,8
Lei nº 15.068,1,0,0.008111298746506245,0.0,8
VII,26,0,0.013704413008023155,0.0,7
a865d667-fced-40a1-ad17-c4ac65fa9b9b,2,0,0.009601624222324374,7.878585803681659e-07,7
Poder Executivo,11,0,0.010879890196800475,0.0,7
575f4af7-a2ce-4471-9c67-30d803576fc8,1,0,0.009601624222324374,0.0,7
d5cd780c-8b32-4427-add3-85204eb35915,1,0,0.009601624222324374,0.0,7
5fe0c648-eb76-4bc6-946c-aafdee8c9e31,1,0,0.009601624222324374,0.0,7
5ec9b949-d3c5-4539-a120-c09589730a8b,2,0,0.009601624222324374,3.744776653917627e-07,7
85eb99e4-cb28-4a03-8291-51b41155b6c4,3,0,0.009601624222324374,3.410763975426409e-07,7
Medida Provisória,21,0,0.012694545226805354,0.0,7
cbe2e580-08b2-43cf-8074-7e3450a14d40,1,0,0.009601624222324374,0.0,7
013001aa-c4cb-4bbe-9d32-80a59e1a89d4,2,0,0.009601624222324374,1.2407052606778555e-06,7
Lei nº 13.874,12,0,0.009797957242788534,0.0,7
4d53228b-ab1a-4484-85ea-d2379dc79d59,2,0,0.009601624222324374,3.101153413665043e-07,7
7f25ad54-deeb-4d44-b173-2a0c5d0fa389,5,0,0.009601624222324374,2.0291225417328433e-06,7
1aba21e0-888f-4616-a49a-6f1c6e01c787,5,0,0.009601624222324374,5.114377810761466e-06,7
Incluído pela Medida Provisória,7,0,0.010869048030635434,0.0,8
Incluído pela Lei nº 13.874,6,0,0.00924033073405489,0.0,8
23b555dd-0030-4942-a3de-445e3908abd1,3,0,0.009601624222324374,2.0437125729365695e-05,7
