node,degree,clustering,closeness_centrality,betweenness_centrality,eccentricity
aadc5f50-4d2e-4d4b-8907-dcab67ac5c61,4,0,0.0,0.0,12
6ee02e12-7e94-4cb9-934d-c4d85a24093a,3,0,0.0,0.0,12
a657dc23-c13f-422e-89c2-2d000915c086,3,0,0.0,0.0,12
13559e7b-a25d-4d10-952b-c8d792410cb2,2,0,0.0,0.0,12
305473c1-b94b-4a13-85fb-73a59cc17468,2,0,0.0,0.0,12
96913f48-67b8-4a2a-a615-563c7ffaf4de,2,0,0.0,0.0,12
a9830ebd-9f38-4a4a-95d2-cea485ac1486,2,0,0.0,0.0,12
fbb3a26b-af40-47db-ab00-bae120f14b68,2,0,0.0,0.0,12
6b11e752-9a1f-4f98-9376-40dbbdc825d6,6,0,0.0,0.0,12
79d3e850-9e01-4985-8066-923022f9f538,13,0,0.0,0.0,12
27bda946-68e7-4de9-b9ac-c3c27a03f2ef,8,0,0.0,0.0,10
c6f2e097-627e-49f3-8072-84b31bec5434,3,0,0.0,0.0,12
aab60d34-1af1-41e8-a203-ddc2be874db9,13,0,0.0,0.0,10
88a4ff95-4ca6-41d8-9418-a1873e01be5c,14,0,0.0,0.0,12
59fee7f0-02d4-441e-8bba-45414dc3a75d,6,0,0.0,0.0,10
2bfb55b7-b6eb-4c08-be83-2687648664f0,3,0,0.0,0.0,12
95ea3807-3397-4e09-82e1-d7eefe5c495f,4,0,0.0,0.0,12
7093cb2e-a3b6-46d4-9900-ed71c2fcdd5e,5,0,0.0,0.0,12
3e5ca068-fe30-499b-a43b-4096f474e61a,2,0,0.0,0.0,12
7cfe9aa7-b70b-4ff4-9852-fedef49d0c3e,3,0,0.0,0.0,12
6964cf82-438e-4359-aee8-91c2218831c6,5,0,0.0,0.0,12
b228a26d-6a6c-4892-a12b-4d97c0c3793e,4,0,0.0,0.0,12
cb64280f-f76b-420c-a97d-0f992e07c3b7,7,0,0.0,0.0,12
aeddd704-f637-40fc-92ba-ff7cbfa63aa4,6,0,0.0,0.0,12
f2937c7d-585f-4c36-8514-be0e868867cd,5,0,0.0,0.0,10
9d640bf1-e1d7-4c48-826e-372a7e6eb848,5,0,0.0,0.0,12
