node,degree,clustering,closeness_centrality,betweenness_centrality,eccentricity
Artigo 138,1,0,0.013633425793768347,0.0,9
Artigo 140,1,0,0.013633425793768347,0.0,9
Artigo 141,1,0,0.013633425793768347,0.0,9
Artigo 142,1,0,0.013633425793768347,0.0,9
Artigo 143,1,0,0.013633425793768347,0.0,9
Artigo 189,1,0,0.013633425793768347,0.0,9
Artigo 190,1,0,0.013633425793768347,0.0,9
Artigo 191,1,0,0.013633425793768347,0.0,9
Artigo 192,1,0,0.013633425793768347,0.0,9
Artigo 193,1,0,0.013633425793768347,0.0,9
Artigo 194,1,0,0.013633425793768347,0.0,9
Artigo 195,1,0,0.013633425793768347,0.0,9
Artigo 232,1,0,0.013633425793768347,0.0,9
Artigo 233,1,0,0.013633425793768347,0.0,9
Artigo 234,1,0,0.013633425793768347,0.0,9
Artigo 235,1,0,0.013633425793768347,0.0,9
Artigo 236,1,0,0.013633425793768347,0.0,9
Artigo 237,1,0,0.013633425793768347,0.0,9
Artigo 238,1,0,0.013633425793768347,0.0,9
Artigo 239,1,0,0.013633425793768347,0.0,9
Artigo 240,1,0,0.013633425793768347,0.0,9
Artigo 241,1,0,0.013633425793768347,0.0,9
Artigo 264,1,0,0.013633425793768347,0.0,9
Artigo 265,1,0,0.013633425793768347,0.0,9
Artigo 303,1,0,0.013633425793768347,0.0,9
Artigo 304,1,0,0.013633425793768347,0.0,9
Artigo 305,1,0,0.013633425793768347,0.0,9
Artigo 306,1,0,0.013633425793768347,0.0,9
Artigo 420,1,0,0.013633425793768347,0.0,9
Artigo 421,1,0,0.013633425793768347,0.0,9
Artigo 422,1,0,0.013633425793768347,0.0,9
Artigo 423,1,0,0.013633425793768347,0.0,9
Artigo 424,1,0,0.013633425793768347,0.0,9
Artigo 425,1,0,0.013633425793768347,0.0,9
Artigo 471,1,0,0.013633425793768347,0.0,9
Artigo 472,1,0,0.013633425793768347,0.0,9
Artigo 480,2,0,0.014146465389295216,0.0,9
Artigo 481,1,0,0.013633425793768347,0.0,9
Artigo 482,1,0,0.013633425793768347,0.0,9
Artigo 483,1,0,0.013633425793768347,0.0,9
Artigo 484,1,0,0.013633425793768347,0.0,9
Artigo 485,1,0,0.013633425793768347,0.0,9
Artigo 486,1,0,0.013633425793768347,0.0,9
Artigo 487,1,0,0.013633425793768347,0.0,9
Artigo 488,1,0,0.013633425793768347,0.0,9
Artigo 489,1,0,0.013633425793768347,0.0,9
Artigo 490,1,0,0.013633425793768347,0.0,9
Artigo 491,1,0,0.013633425793768347,0.0,9
Artigo 492,1,0,0.013633425793768347,0.0,9
Artigo 493,1,0,0.013633425793768347,0.0,9
Artigo 494,1,0,0.013633425793768347,0.0,9
Artigo 495,1,0,0.013633425793768347,0.0,9
Artigo 496,1,0,0.013633425793768347,0.0,9
Artigo 497,1,0,0.013633425793768347,0.0,9
Artigo 498,1,0,0.013633425793768347,0.0,9
Artigo 499,1,0,0.013633425793768347,0.0,9
Artigo 500,1,0,0.013633425793768347,0.0,9
Artigo 501,1,0,0.013633425793768347,0.0,9
Artigo 502,1,0,0.013633425793768347,0.0,9
Artigo 503,1,0,0.013633425793768347,0.0,9
Artigo 537,1,0,0.013633425793768347,0.0,9
Artigo 538,1,0,0.013633425793768347,0.0,9
Artigo 539,1,0,0.013633425793768347,0.0,9
Artigo 540,1,0,0.013633425793768347,0.0,9
Artigo 541,1,0,0.013633425793768347,0.0,9
Artigo 542,1,0,0.013633425793768347,0.0,9
Artigo 543,1,0,0.013633425793768347,0.0,9
Artigo 544,1,0,0.013633425793768347,0.0,9
Artigo 545,1,0,0.013633425793768347,0.0,9
Artigo 546,1,0,0.013633425793768347,0.0,9
Artigo 547,1,0,0.013633425793768347,0.0,9
Artigo 548,1,0,0.013633425793768347,0.0,9
Artigo 549,1,0,0.013633425793768347,0.0,9
Artigo 550,1,0,0.013633425793768347,0.0,9
Artigo 551,1,0,0.013633425793768347,0.0,9
Artigo 552,1,0,0.013633425793768347,0.0,9
Artigo 553,1,0,0.013633425793768347,0.0,9
Artigo 578,1,0,0.013633425793768347,0.0,9
Artigo 579,1,0,0.013633425793768347,0.0,9
Artigo 580,1,0,0.013633425793768347,0.0,9
Artigo 581,1,0,0.013633425793768347,0.0,9
Artigo 582,1,0,0.013633425793768347,0.0,9
Artigo 583,1,0,0.013633425793768347,0.0,9
Artigo 584,1,0,0.013633425793768347,0.0,9
Artigo 626,1,0,0.013633425793768347,0.0,9
Artigo 627,1,0,0.013633425793768347,0.0,9
Artigo 628,1,0,0.013633425793768347,0.0,9
Artigo 629,1,0,0.013633425793768347,0.0,9
Artigo 630,1,0,0.013633425793768347,0.0,9
Artigo 631,1,0,0.013633425793768347,0.0,9
Artigo 632,1,0,0.013633425793768347,0.0,9
Artigo 633,1,0,0.013633425793768347,0.0,9
Artigo 634,1,0,0.013633425793768347,0.0,9
Artigo 635,1,0,0.013633425793768347,0.0,9
Artigo 636,1,0,0.013633425793768347,0.0,9
Artigo 637,1,0,0.013633425793768347,0.0,9
Artigo 638,1,0,0.013633425793768347,0.0,9
Artigo 639,1,0,0.013633425793768347,0.0,9
Artigo 640,1,0,0.013633425793768347,0.0,9
Artigo 641,1,0,0.013633425793768347,0.0,9
Artigo 642,1,0,0.013633425793768347,0.0,9
Artigo 643,1,0,0.013633425793768347,0.0,9
Artigo 644,1,0,0.013633425793768347,0.0,9
Artigo 645,1,0,0.013633425793768347,0.0,9
Artigo 652,1,0,0.013633425793768347,0.0,9
Artigo 653,1,0,0.013633425793768347,0.0,9
Artigo 654,1,0,0.013633425793768347,0.0,9
Artigo 655,1,0,0.013633425793768347,0.0,9
Artigo 656,1,0,0.013633425793768347,0.0,9
Artigo 657,1,0,0.013633425793768347,0.0,9
Artigo 658,1,0,0.013633425793768347,0.0,9
Artigo 659,1,0,0.013633425793768347,0.0,9
Artigo 660,1,0,0.013633425793768347,0.0,9
Artigo 661,1,0,0.013633425793768347,0.0,9
Artigo 662,1,0,0.013633425793768347,0.0,9
Artigo 663,1,0,0.013633425793768347,0.0,9
Artigo 664,1,0,0.013633425793768347,0.0,9
Artigo 665,1,0,0.013633425793768347,0.0,9
Artigo 729,1,0,0.013633425793768347,0.0,9
Artigo 730,1,0,0.013633425793768347,0.0,9
Artigo 731,1,0,0.013633425793768347,0.0,9
Artigo 732,1,0,0.013633425793768347,0.0,9
Artigo 733,1,0,0.013633425793768347,0.0,9
Artigo 756,1,0,0.013633425793768347,0.0,9
Artigo 757,1,0,0.013633425793768347,0.0,9
Artigo 758,1,0,0.013633425793768347,0.0,9
Artigo 759,1,0,0.013633425793768347,0.0,9
Artigo 760,1,0,0.013633425793768347,0.0,9
Artigo 761,1,0,0.013633425793768347,0.0,9
Artigo 762,1,0,0.013633425793768347,0.0,9
Artigo 763,1,0,0.013633425793768347,0.0,9
Artigo 764,1,0,0.013633425793768347,0.0,9
Artigo 765,1,0,0.013633425793768347,0.0,9
Artigo 766,1,0,0.013633425793768347,0.0,9
Artigo 767,1,0,0.013633425793768347,0.0,9
Artigo 768,1,0,0.013633425793768347,0.0,9
Artigo 769,1,0,0.013633425793768347,0.0,9
Artigo 770,1,0,0.013633425793768347,0.0,9
Artigo 771,1,0,0.013633425793768347,0.0,9
Artigo 772,1,0,0.013633425793768347,0.0,9
Artigo 773,1,0,0.013633425793768347,0.0,9
Artigo 774,1,0,0.013633425793768347,0.0,9
Artigo 775,1,0,0.013633425793768347,0.0,9
Artigo 776,1,0,0.013633425793768347,0.0,9
Artigo 817,1,0,0.013633425793768347,0.0,9
Artigo 818,1,0,0.013633425793768347,0.0,9
Artigo 819,1,0,0.013633425793768347,0.0,9
Artigo 820,1,0,0.013633425793768347,0.0,9
Artigo 821,1,0,0.013633425793768347,0.0,9
Artigo 822,1,0,0.013633425793768347,0.0,9
Artigo 823,1,0,0.013633425793768347,0.0,9
Artigo 824,1,0,0.013633425793768347,0.0,9
Artigo 825,1,0,0.013633425793768347,0.0,9
Artigo 996,1,0,0.013633425793768347,0.0,9
Artigo 997,1,0,0.013633425793768347,0.0,9
Artigo 998,1,0,0.013633425793768347,0.0,9
Artigo 999,1,0,0.013633425793768347,0.0,9
Artigo 1,9,0,0.021874715469361743,0.0,7
Artigo 1337,1,0,0.013633425793768347,0.0,9
Artigo 26,1,0,0.014882951785437446,0.0,7
Artigo 27,1,0,0.014882951785437446,0.0,7
Artigo 28,1,0,0.014882951785437446,0.0,7
Artigo 29,1,0,0.014882951785437446,0.0,7
Artigo 30,1,0,0.014882951785437446,0.0,7
Artigo 31,1,0,0.014882951785437446,0.0,7
Artigo 32,1,0,0.014882951785437446,0.0,7
Artigo 33,1,0,0.014882951785437446,0.0,7
Artigo 34,1,0,0.014882951785437446,0.0,7
Artigo 35,1,0,0.014882951785437446,0.0,7
Artigo 82,1,0,0.014882951785437446,0.0,7
Artigo 83,1,0,0.014882951785437446,0.0,7
Artigo 144,1,0,0.014882951785437446,0.0,7
Artigo 145,1,0,0.014882951785437446,0.0,7
Artigo 146,1,0,0.014882951785437446,0.0,7
Artigo 147,1,0,0.014882951785437446,0.0,7
Artigo 148,1,0,0.014882951785437446,0.0,7
Artigo 149,1,0,0.014882951785437446,0.0,7
Artigo 196,1,0,0.014882951785437446,0.0,7
Artigo 200,1,0,0.014882951785437446,0.0,7
Artigo 242,1,0,0.014882951785437446,0.0,7
Artigo 243,1,0,0.014882951785437446,0.0,7
Artigo 244,1,0,0.014882951785437446,0.0,7
Artigo 245,1,0,0.014882951785437446,0.0,7
Artigo 246,1,0,0.014882951785437446,0.0,7
Artigo 247,1,0,0.014882951785437446,0.0,7
Artigo 248,1,0,0.014882951785437446,0.0,7
Artigo 249,1,0,0.014882951785437446,0.0,7
Artigo 250,1,0,0.014882951785437446,0.0,7
Artigo 251,1,0,0.014882951785437446,0.0,7
Artigo 252,1,0,0.014882951785437446,0.0,7
Artigo 253,1,0,0.014882951785437446,0.0,7
Artigo 254,1,0,0.014882951785437446,0.0,7
Artigo 255,1,0,0.014882951785437446,0.0,7
Artigo 256,1,0,0.014882951785437446,0.0,7
Artigo 257,1,0,0.014882951785437446,0.0,7
Artigo 258,1,0,0.014882951785437446,0.0,7
Artigo 259,1,0,0.014882951785437446,0.0,7
Artigo 260,1,0,0.014882951785437446,0.0,7
Artigo 261,1,0,0.014882951785437446,0.0,7
Artigo 262,1,0,0.014882951785437446,0.0,7
Artigo 263,1,0,0.014882951785437446,0.0,7
Artigo 266,1,0,0.014882951785437446,0.0,7
Artigo 267,1,0,0.014882951785437446,0.0,7
Artigo 268,1,0,0.014882951785437446,0.0,7
Artigo 269,1,0,0.014882951785437446,0.0,7
Artigo 270,1,0,0.014882951785437446,0.0,7
Artigo 271,1,0,0.014882951785437446,0.0,7
Artigo 272,1,0,0.014882951785437446,0.0,7
Artigo 273,1,0,0.014882951785437446,0.0,7
Artigo 274,2,0,0.017962542902271887,0.0,7
Artigo 307,1,0,0.014882951785437446,0.0,7
Artigo 308,1,0,0.014882951785437446,0.0,7
Artigo 309,1,0,0.014882951785437446,0.0,7
Artigo 310,1,0,0.014882951785437446,0.0,7
Artigo 311,1,0,0.014882951785437446,0.0,7
Artigo 426,1,0,0.014882951785437446,0.0,7
Artigo 427,1,0,0.014882951785437446,0.0,7
Artigo 429,1,0,0.014882951785437446,0.0,7
Artigo 430,1,0,0.014882951785437446,0.0,7
Artigo 431,1,0,0.014882951785437446,0.0,7
Artigo 432,1,0,0.014882951785437446,0.0,7
Artigo 433,1,0,0.014882951785437446,0.0,7
Artigo 434,1,0,0.014882951785437446,0.0,7
Artigo 473,1,0,0.014882951785437446,0.0,7
Artigo 474,1,0,0.014882951785437446,0.0,7
Artigo 504,1,0,0.014882951785437446,0.0,7
Artigo 505,1,0,0.014882951785437446,0.0,7
Artigo 506,1,0,0.014882951785437446,0.0,7
Artigo 507,1,0,0.014882951785437446,0.0,7
Artigo 508,1,0,0.014882951785437446,0.0,7
Artigo 509,1,0,0.014882951785437446,0.0,7
Artigo 510,1,0,0.014882951785437446,0.0,7
Artigo 511,1,0,0.014882951785437446,0.0,7
Artigo 512,1,0,0.014882951785437446,0.0,7
Artigo 513,1,0,0.014882951785437446,0.0,7
Artigo 514,1,0,0.014882951785437446,0.0,7
Artigo 515,1,0,0.014882951785437446,0.0,7
Artigo 516,1,0,0.014882951785437446,0.0,7
Artigo 517,1,0,0.014882951785437446,0.0,7
Artigo 518,1,0,0.014882951785437446,0.0,7
Artigo 519,1,0,0.014882951785437446,0.0,7
Artigo 520,1,0,0.014882951785437446,0.0,7
Artigo 521,1,0,0.014882951785437446,0.0,7
Artigo 522,1,0,0.014882951785437446,0.0,7
Artigo 523,1,0,0.014882951785437446,0.0,7
Artigo 524,1,0,0.014882951785437446,0.0,7
Artigo 525,1,0,0.014882951785437446,0.0,7
Artigo 526,1,0,0.014882951785437446,0.0,7
Artigo 527,1,0,0.014882951785437446,0.0,7
Artigo 528,1,0,0.014882951785437446,0.0,7
Artigo 529,1,0,0.014882951785437446,0.0,7
Artigo 530,1,0,0.014882951785437446,0.0,7
Artigo 531,1,0,0.014882951785437446,0.0,7
Artigo 532,1,0,0.014882951785437446,0.0,7
Artigo 533,1,0,0.014882951785437446,0.0,7
Artigo 534,1,0,0.014882951785437446,0.0,7
Artigo 535,1,0,0.014882951785437446,0.0,7
Artigo 536,1,0,0.014882951785437446,0.0,7
Artigo 554,1,0,0.014882951785437446,0.0,7
Artigo 555,1,0,0.014882951785437446,0.0,7
Artigo 556,1,0,0.014882951785437446,0.0,7
Artigo 557,1,0,0.014882951785437446,0.0,7
Artigo 558,1,0,0.014882951785437446,0.0,7
Artigo 559,1,0,0.014882951785437446,0.0,7
Artigo 560,1,0,0.014882951785437446,0.0,7
Artigo 561,1,0,0.014882951785437446,0.0,7
Artigo 562,1,0,0.014882951785437446,0.0,7
Artigo 563,1,0,0.014882951785437446,0.0,7
Artigo 565,1,0,0.014882951785437446,0.0,7
Artigo 567,1,0,0.014882951785437446,0.0,7
Artigo 568,1,0,0.014882951785437446,0.0,7
Artigo 570,1,0,0.014882951785437446,0.0,7
Artigo 571,1,0,0.014882951785437446,0.0,7
Artigo 572,1,0,0.014882951785437446,0.0,7
Artigo 573,1,0,0.014882951785437446,0.0,7
Artigo 574,1,0,0.014882951785437446,0.0,7
Artigo 575,1,0,0.014882951785437446,0.0,7
Artigo 576,1,0,0.014882951785437446,0.0,7
Artigo 577,1,0,0.014882951785437446,0.0,7
Artigo 585,1,0,0.014882951785437446,0.0,7
Artigo 586,1,0,0.014882951785437446,0.0,7
Artigo 587,1,0,0.014882951785437446,0.0,7
Artigo 588,1,0,0.014882951785437446,0.0,7
Artigo 589,1,0,0.014882951785437446,0.0,7
Artigo 590,1,0,0.014882951785437446,0.0,7
Artigo 591,1,0,0.014882951785437446,0.0,7
Artigo 592,1,0,0.014882951785437446,0.0,7
Artigo 593,1,0,0.014882951785437446,0.0,7
Artigo 594,1,0,0.014882951785437446,0.0,7
Artigo 595,1,0,0.014882951785437446,0.0,7
Artigo 596,1,0,0.014882951785437446,0.0,7
Artigo 597,1,0,0.014882951785437446,0.0,7
Artigo 598,1,0,0.014882951785437446,0.0,7
Artigo 599,1,0,0.014882951785437446,0.0,7
Artigo 600,1,0,0.014882951785437446,0.0,7
Artigo 601,1,0,0.014882951785437446,0.0,7
Artigo 602,1,0,0.014882951785437446,0.0,7
Artigo 603,1,0,0.014882951785437446,0.0,7
Artigo 604,1,0,0.014882951785437446,0.0,7
Artigo 605,1,0,0.014882951785437446,0.0,7
Artigo 606,1,0,0.014882951785437446,0.0,7
Artigo 607,1,0,0.014882951785437446,0.0,7
Artigo 608,1,0,0.014882951785437446,0.0,7
Artigo 609,1,0,0.014882951785437446,0.0,7
Artigo 610,1,0,0.014882951785437446,0.0,7
Artigo 611,1,0,0.014882951785437446,0.0,7
Artigo 612,1,0,0.014882951785437446,0.0,7
Artigo 613,1,0,0.014882951785437446,0.0,7
Artigo 614,1,0,0.014882951785437446,0.0,7
Artigo 615,1,0,0.014882951785437446,0.0,7
Artigo 616,1,0,0.014882951785437446,0.0,7
Artigo 617,1,0,0.014882951785437446,0.0,7
Artigo 618,1,0,0.014882951785437446,0.0,7
Artigo 619,1,0,0.014882951785437446,0.0,7
Artigo 620,1,0,0.014882951785437446,0.0,7
Artigo 621,1,0,0.014882951785437446,0.0,7
Artigo 622,1,0,0.014882951785437446,0.0,7
Artigo 623,1,0,0.014882951785437446,0.0,7
Artigo 624,1,0,0.014882951785437446,0.0,7
Artigo 646,1,0,0.014882951785437446,0.0,7
Artigo 648,1,0,0.014882951785437446,0.0,7
Artigo 649,1,0,0.014882951785437446,0.0,7
Artigo 650,1,0,0.014882951785437446,0.0,7
Artigo 651,1,0,0.014882951785437446,0.0,7
Artigo 666,1,0,0.014882951785437446,0.0,7
Artigo 667,1,0,0.014882951785437446,0.0,7
Artigo 668,1,0,0.014882951785437446,0.0,7
Artigo 669,1,0,0.014882951785437446,0.0,7
Artigo 670,1,0,0.014882951785437446,0.0,7
Artigo 671,1,0,0.014882951785437446,0.0,7
Artigo 672,1,0,0.014882951785437446,0.0,7
Artigo 673,1,0,0.014882951785437446,0.0,7
Artigo 734,1,0,0.014882951785437446,0.0,7
Artigo 735,1,0,0.014882951785437446,0.0,7
Artigo 736,1,0,0.014882951785437446,0.0,7
Artigo 737,1,0,0.014882951785437446,0.0,7
Artigo 738,1,0,0.014882951785437446,0.0,7
Artigo 739,1,0,0.014882951785437446,0.0,7
Artigo 740,1,0,0.014882951785437446,0.0,7
Artigo 741,1,0,0.014882951785437446,0.0,7
Artigo 777,1,0,0.014882951785437446,0.0,7
Artigo 778,1,0,0.014882951785437446,0.0,7
Artigo 779,1,0,0.014882951785437446,0.0,7
Artigo 780,1,0,0.014882951785437446,0.0,7
Artigo 781,1,0,0.014882951785437446,0.0,7
Artigo 782,1,0,0.014882951785437446,0.0,7
Artigo 783,1,0,0.014882951785437446,0.0,7
Artigo 784,1,0,0.014882951785437446,0.0,7
Artigo 785,1,0,0.014882951785437446,0.0,7
Artigo 786,1,0,0.014882951785437446,0.0,7
Artigo 787,1,0,0.014882951785437446,0.0,7
Artigo 826,1,0,0.014882951785437446,0.0,7
Artigo 827,1,0,0.014882951785437446,0.0,7
Artigo 829,1,0,0.014882951785437446,0.0,7
Artigo 830,1,0,0.014882951785437446,0.0,7
Artigo 831,1,0,0.014882951785437446,0.0,7
Artigo 832,1,0,0.014882951785437446,0.0,7
Artigo 833,1,0,0.014882951785437446,0.0,7
Artigo 834,1,0,0.014882951785437446,0.0,7
Artigo 835,1,0,0.014882951785437446,0.0,7
Artigo 2,2,0,0.016475266572041902,0.0,5
Artigo 36,1,0,0.016146855056988898,0.0,9
Artigo 37,1,0,0.016146855056988898,0.0,9
Artigo 38,1,0,0.016146855056988898,0.0,9
Artigo 39,1,0,0.016146855056988898,0.0,9
Artigo 40,1,0,0.016146855056988898,0.0,9
Artigo 41,1,0,0.016146855056988898,0.0,9
Artigo 42,1,0,0.016146855056988898,0.0,9
Artigo 43,1,0,0.016146855056988898,0.0,9
Artigo 45,1,0,0.016146855056988898,0.0,9
Artigo 47,1,0,0.016146855056988898,0.0,9
Artigo 48,1,0,0.016146855056988898,0.0,9
Artigo 49,1,0,0.016146855056988898,0.0,9
Artigo 50,1,0,0.016146855056988898,0.0,9
Artigo 51,1,0,0.016146855056988898,0.0,9
Artigo 52,1,0,0.016146855056988898,0.0,9
Artigo 53,1,0,0.016146855056988898,0.0,9
Artigo 54,1,0,0.016146855056988898,0.0,9
Artigo 55,1,0,0.016146855056988898,0.0,9
Artigo 56,1,0,0.016146855056988898,0.0,9
Artigo 57,1,0,0.016146855056988898,0.0,9
Artigo 58,1,0,0.016146855056988898,0.0,9
Artigo 59,1,0,0.016146855056988898,0.0,9
Artigo 60,1,0,0.016146855056988898,0.0,9
Artigo 61,1,0,0.016146855056988898,0.0,9
Artigo 62,1,0,0.016146855056988898,0.0,9
Artigo 63,1,0,0.016146855056988898,0.0,9
Artigo 64,1,0,0.016146855056988898,0.0,9
Artigo 65,1,0,0.016146855056988898,0.0,9
Artigo 66,1,0,0.016146855056988898,0.0,9
Artigo 67,1,0,0.016146855056988898,0.0,9
Artigo 68,1,0,0.016146855056988898,0.0,9
Artigo 69,1,0,0.016146855056988898,0.0,9
Artigo 70,1,0,0.016146855056988898,0.0,9
Artigo 71,1,0,0.016146855056988898,0.0,9
Artigo 72,1,0,0.016146855056988898,0.0,9
Artigo 73,1,0,0.016146855056988898,0.0,9
Artigo 74,1,0,0.016146855056988898,0.0,9
Artigo 75,1,0,0.016146855056988898,0.0,9
Artigo 76,1,0,0.016146855056988898,0.0,9
Artigo 77,1,0,0.016146855056988898,0.0,9
Artigo 84,1,0,0.016146855056988898,0.0,9
Artigo 85,1,0,0.016146855056988898,0.0,9
Artigo 150,1,0,0.016146855056988898,0.0,9
Artigo 151,1,0,0.016146855056988898,0.0,9
Artigo 152,1,0,0.016146855056988898,0.0,9
Artigo 153,1,0,0.016146855056988898,0.0,9
Artigo 154,1,0,0.016146855056988898,0.0,9
Artigo 201,1,0,0.016146855056988898,0.0,9
Artigo 202,1,0,0.016146855056988898,0.0,9
Artigo 203,1,0,0.016146855056988898,0.0,9
Artigo 204,1,0,0.016146855056988898,0.0,9
Artigo 275,1,0,0.016146855056988898,0.0,9
Artigo 276,1,0,0.016146855056988898,0.0,9
Artigo 277,1,0,0.016146855056988898,0.0,9
Artigo 278,1,0,0.016146855056988898,0.0,9
Artigo 279,1,0,0.016146855056988898,0.0,9
Artigo 280,1,0,0.016146855056988898,0.0,9
Artigo 281,1,0,0.016146855056988898,0.0,9
Artigo 282,1,0,0.016146855056988898,0.0,9
Artigo 283,1,0,0.016146855056988898,0.0,9
Artigo 284,1,0,0.016146855056988898,0.0,9
Artigo 285,1,0,0.016146855056988898,0.0,9
Artigo 286,1,0,0.016146855056988898,0.0,9
Artigo 287,1,0,0.016146855056988898,0.0,9
Artigo 288,1,0,0.016146855056988898,0.0,9
Artigo 289,1,0,0.016146855056988898,0.0,9
Artigo 290,1,0,0.016146855056988898,0.0,9
Artigo 291,1,0,0.016146855056988898,0.0,9
Artigo 292,1,0,0.016146855056988898,0.0,9
Artigo 293,1,0,0.016146855056988898,0.0,9
Artigo 294,1,0,0.016146855056988898,0.0,9
Artigo 295,1,0,0.016146855056988898,0.0,9
Artigo 296,1,0,0.016146855056988898,0.0,9
Artigo 297,1,0,0.016146855056988898,0.0,9
Artigo 298,1,0,0.016146855056988898,0.0,9
Artigo 299,1,0,0.016146855056988898,0.0,9
Artigo 300,1,0,0.016146855056988898,0.0,9
Artigo 301,1,0,0.016146855056988898,0.0,9
Artigo 302,1,0,0.016146855056988898,0.0,9
Artigo 312,1,0,0.016146855056988898,0.0,9
Artigo 313,1,0,0.016146855056988898,0.0,9
Artigo 314,1,0,0.016146855056988898,0.0,9
Artigo 315,1,0,0.016146855056988898,0.0,9
Artigo 316,1,0,0.016146855056988898,0.0,9
Artigo 317,1,0,0.016146855056988898,0.0,9
Artigo 318,1,0,0.016146855056988898,0.0,9
Artigo 319,1,0,0.016146855056988898,0.0,9
Artigo 320,1,0,0.016146855056988898,0.0,9
Artigo 321,1,0,0.016146855056988898,0.0,9
Artigo 322,1,0,0.016146855056988898,0.0,9
Artigo 323,1,0,0.016146855056988898,0.0,9
Artigo 324,1,0,0.016146855056988898,0.0,9
Artigo 325,1,0,0.016146855056988898,0.0,9
Artigo 435,1,0,0.016146855056988898,0.0,9
Artigo 436,1,0,0.016146855056988898,0.0,9
Artigo 437,1,0,0.016146855056988898,0.0,9
