node_id,label,name,grau_total,grau_entrada,grau_saida,closeness,betweenness,clustering,eccentricity,periphery
0,Chunk,Chunk_0,6,0,6,0.0,0.0,0.4,,False
1,GESTOR,GESTOR_1,10,4,6,0.0004394155772822147,2.1535379653876377e-05,0.16666666666666666,,False
2,Chunk,Chunk_2,3,0,3,0.0,0.0,0.6666666666666666,,False
3,Chunk,Chunk_3,7,0,7,0.0,0.0,1.0,,False
4,DONO_DO_NEGÓCIO,DONO_DO_NEGÓCIO_4,3,2,1,0.0002929437181881431,0.0,1.0,,False
5,Chunk,Chunk_5,3,0,3,0.0,0.0,0.3333333333333333,,False
6,Chunk,Chunk_6,3,0,3,0.0,0.0,1.0,,False
7,Chunk,Chunk_7,3,0,3,0.0,0.0,1.0,,False
8,SUBSTITUTO,SUBSTITUTO_8,2,2,0,0.0003432934197517302,0.0,1.0,,False
9,PESSOA_IDÔNEA,PESSOA_IDÔNEA_9,2,2,0,0.0003432934197517302,0.0,1.0,,False
10,DONO_DO_NEGÓCIO,DONO_DO_NEGÓCIO_10,2,2,0,0.0003432934197517302,0.0,1.0,,False
11,Chunk,Chunk_11,5,0,5,0.0,0.0,0.3,,False
12,Chunk,Chunk_12,6,0,6,0.0,0.0,1.0,,False
13,Chunk,Chunk_13,7,0,7,0.0,0.0,1.0,,False
14,Chunk,Chunk_14,5,0,5,0.0,0.0,1.0,,False
15,Chunk,Chunk_15,3,0,3,0.0,0.0,1.0,,False
16,Chunk,Chunk_16,3,0,3,0.0,0.0,1.0,,False
17,Chunk,Chunk_17,4,0,4,0.0,0.0,1.0,,False
18,INTERESSE,INTERESSE_18,2,2,0,0.10351258848036944,0.0,1.0,,False
19,Chunk,Chunk_19,7,0,7,0.0,0.0,0.7619047619047619,,False
20,Chunk,Chunk_20,6,0,6,0.0,0.0,1.0,,False
21,Chunk,Chunk_21,4,0,4,0.0,0.0,1.0,,False
22,Chunk,Chunk_22,3,0,3,0.0,0.0,1.0,,False
23,ACESSÕES,ACESSÕES_23,2,2,0,0.09013113105796279,0.0,1.0,,False
24,POSSUIDOR_DE_BOA-FÉ,POSSUIDOR_DE_BOA-FÉ_24,2,2,0,0.00044857006847559414,0.0,1.0,,False
25,POSSUIDOR_DE_MÁ-FÉ,POSSUIDOR_DE_MÁ-FÉ_25,2,2,0,0.00044857006847559414,0.0,1.0,,False
26,Chunk,Chunk_26,5,0,5,0.0,0.0,0.3,,False
27,Chunk,Chunk_27,5,0,5,0.0,0.0,1.0,,False
28,Chunk,Chunk_28,8,0,8,0.0,0.0,0.2857142857142857,,False
29,Chunk,Chunk_29,5,0,5,0.0,0.0,1.0,,False
30,Chunk,Chunk_30,4,0,4,0.0,0.0,1.0,,False
31,Chunk,Chunk_31,4,0,4,0.0,0.0,1.0,,False
32,ENRIQUECIMENTO_INDEVIDO,ENRIQUECIMENTO_INDEVIDO_32,4,2,2,0.00021970778864110734,1.8405536018330508e-05,0.5,,False
33,RESTITUIÇÃO,RESTITUIÇÃO_33,4,4,0,0.00045772455966897367,0.0,0.5,,False
34,ATUALIZAÇÃO_DOS_VALORES_MONETÁRIOS,ATUALIZAÇÃO_DOS_VALORES_MONETÁRIOS_34,2,1,1,0.00010985389432055367,0.0,1.0,,False
35,COISA_DETERMINADA,COISA_DETERMINADA_35,2,1,1,0.00010985389432055367,0.0,1.0,,False
36,VALOR_DO_BEM,VALOR_DO_BEM_36,2,1,1,0.00010985389432055367,0.0,1.0,,False
37,Chunk,Chunk_37,6,0,6,0.0,0.0,0.3333333333333333,,False
38,CAUSA,CAUSA_38,2,2,0,0.0993462327616256,0.0,1.0,,False
39,Chunk,Chunk_39,3,0,3,0.0,0.0,0.6666666666666666,,False
40,PREJUÍZO,PREJUÍZO_40,3,2,1,0.00021970778864110734,2.36197181081824e-06,0.3333333333333333,,False
41,Chunk,Chunk_41,4,0,4,0.0,0.0,0.5,,False
42,Chunk,Chunk_42,2,0,2,0.0,0.0,1.0,,False
43,Chunk,Chunk_43,5,0,5,0.0,0.0,1.0,,False
44,NORMA_JURÍDICA,NORMA_JURÍDICA_44,2,1,1,0.00010985389432055367,0.0,1.0,,False
45,Chunk,Chunk_45,7,0,7,0.0,0.0,0.7619047619047619,,False
46,TÉCNICA_DE_EMISSÃO,TÉCNICA_DE_EMISSÃO_46,3,2,1,0.0993462327616256,0.0,1.0,,False
47,TÉCNICA_DE_EMISSÃO,TÉCNICA_DE_EMISSÃO_47,2,2,0,0.0993462327616256,0.0,1.0,,False
48,REQUISITOS_MÍNIMOS,REQUISITOS_MÍNIMOS_48,4,4,0,0.09946363355464242,0.0,0.5,,False
49,MEIO_TÉCNICO_EQUIVALENTE,MEIO_TÉCNICO_EQUIVALENTE_49,1,0,1,0.0,0.0,0.0,,False
50,Chunk,Chunk_50,11,0,11,0.0,0.0,0.509090909090909,,False
51,Chunk,Chunk_51,3,0,3,0.0,0.0,1.0,,False
52,AJUSTE,AJUSTE_52,3,2,1,0.0002471712622212457,6.034601973223119e-08,0.0,,False
53,PORTADOR,PORTADOR_53,3,3,0,0.07053662107657685,0.0,0.3333333333333333,,False
54,MÁ-FÉ,MÁ-FÉ_54,4,4,0,0.06485744577408208,0.0,0.16666666666666666,,False
55,TÍTULO_DE_CRÉDITO,TÍTULO_DE_CRÉDITO_55,3,1,2,0.00010985389432055367,3.620761183933872e-08,0.3333333333333333,,False
56,TERCEIRO_PORTADOR,TERCEIRO_PORTADOR_56,2,1,1,0.00021970778864110734,3.620761183933872e-08,0.0,,False
57,Chunk,Chunk_57,4,0,4,0.0,0.0,0.0,,False
58,TÍTULO_DE_CRÉDITO,TÍTULO_DE_CRÉDITO_58,8,7,1,0.09093954097653893,3.436102363553244e-05,0.17857142857142858,,False
59,MANDANTE_OU_REPRESENTADO,MANDANTE_OU_REPRESENTADO_59,2,1,1,0.00010985389432055367,0.0,1.0,,False
60,Chunk,Chunk_60,3,0,3,0.0,0.0,0.6666666666666666,,False
61,Chunk,Chunk_61,3,0,3,0.0,0.0,1.0,,False
62,Chunk,Chunk_62,3,0,3,0.0,0.0,1.0,,False
63,MEDIDA_JUDICIAL,MEDIDA_JUDICIAL_63,2,2,0,0.0993462327616256,0.0,1.0,,False
64,Chunk,Chunk_64,3,0,3,0.0,0.0,0.6666666666666666,,False
65,PORTADOR,PORTADOR_65,3,2,1,0.00021970778864110734,3.620761183933872e-08,0.6666666666666666,,False
66,BOA-FÉ,BOA-FÉ_66,3,2,1,0.0002471712622212457,4.8276815785784954e-08,0.6666666666666666,,False
67,NORMAS,NORMAS_67,3,2,1,0.00025109461558983696,3.620761183933872e-08,0.6666666666666666,,False
68,CIRCULAÇÃO,CIRCULAÇÃO_68,2,2,0,0.00024966794163762195,0.0,1.0,,False
69,Chunk,Chunk_69,5,0,5,0.0,0.0,0.4,,False
70,Chunk,Chunk_70,4,0,4,0.0,0.0,1.0,,False
71,AVAL,AVAL_71,4,3,1,0.000329561682961661,2.4138407892892476e-07,0.5,,False
72,TÍTULO_DE_CRÉDITO,TÍTULO_DE_CRÉDITO_72,4,3,1,0.00039233533685912025,3.801799243130565e-07,0.3333333333333333,,False
73,ASSINATURA,ASSINATURA_73,1,1,0,0.00010985389432055367,0.0,0.0,,False
74,AVALISTA,AVALISTA_74,2,1,1,0.00010985389432055367,0.0,1.0,,False
75,AVAL_CANCELADO,AVAL_CANCELADO_75,2,1,1,0.00010985389432055367,0.0,1.0,,False
76,Chunk,Chunk_76,6,0,6,0.0,0.0,0.2,,False
77,Chunk,Chunk_77,4,0,4,0.0,0.0,0.8333333333333334,,False
78,Chunk,Chunk_78,4,0,4,0.0,0.0,0.5,,False
79,Chunk,Chunk_79,4,0,4,0.0,0.0,1.0,,False
80,PRAZO_LEGAL,PRAZO_LEGAL_80,4,3,1,0.09427958540249923,3.436102363553244e-05,0.5,,False
81,CONSEQUÊNCIA_LEGAL,CONSEQUÊNCIA_LEGAL_81,4,4,0,0.09536940614781335,0.0,0.6666666666666666,,False
82,DEVER,DEVER_82,4,4,0,0.0833291237036512,0.0,0.3333333333333333,,False
83,Chunk,Chunk_83,9,0,9,0.0,0.0,0.2777777777777778,,False
84,Chunk,Chunk_84,3,0,3,0.0,0.0,1.0,,False
85,Chunk,Chunk_85,3,0,3,0.0,0.0,1.0,,False
86,EMITENTE,EMITENTE_86,2,1,1,0.00010985389432055367,0.0,1.0,,False
87,Chunk,Chunk_87,3,0,3,0.0,0.0,0.6666666666666666,,False
88,NULIDADE,NULIDADE_88,5,4,1,0.0993540218378559,1.9193054206846186e-05,0.5,,False
89,Chunk,Chunk_89,4,0,4,0.0,0.0,0.6666666666666666,,False
90,Chunk,Chunk_90,2,0,2,0.0,0.0,1.0,,False
91,AUTORIDADE_PÚBLICA,AUTORIDADE_PÚBLICA_91,22,13,9,0.10524949689253718,0.0003973929099387365,0.09090909090909091,,False
92,Chunk,Chunk_92,6,0,6,0.0,0.0,0.6,,False
93,SUJEITO_DE_DIREITO,SUJEITO_DE_DIREITO_93,34,6,28,0.000659123365923322,2.522463624807264e-06,0.053475935828877004,,False
94,CONCEITO_JURÍDICO,CONCEITO_JURÍDICO_94,2,2,0,0.00044857006847559414,0.0,1.0,,False
95,SITUAÇÃO_JURÍDICA,SITUAÇÃO_JURÍDICA_95,2,2,0,0.00044857006847559414,0.0,1.0,,False
96,AUTORIDADE_PÚBLICA,AUTORIDADE_PÚBLICA_96,2,2,0,0.00044857006847559414,0.0,1.0,,False
97,DIREITO_PATRIMONIAL,DIREITO_PATRIMONIAL_97,2,2,0,0.00044857006847559414,0.0,1.0,,False
98,DIREITO_PATRIMONIAL,DIREITO_PATRIMONIAL_98,2,2,0,0.00044857006847559414,0.0,1.0,,False
99,PROCEDIMENTO_JUDICIAL,PROCEDIMENTO_JUDICIAL_99,2,2,0,0.0010159897740629241,0.0,1.0,,False
100,Chunk,Chunk_100,8,0,8,0.0,0.0,0.21428571428571427,,False
101,Chunk,Chunk_101,4,0,4,0.0,0.0,1.0,,False
102,Chunk,Chunk_102,3,0,3,0.0,0.0,1.0,,False
103,ENDOSSO,ENDOSSO_103,2,1,1,0.00010985389432055367,0.0,1.0,,False
104,ENDOSSANTE,ENDOSSANTE_104,1,0,1,0.0,0.0,0.0,,False
105,Chunk,Chunk_105,4,0,4,0.0,0.0,0.3333333333333333,,False
106,PESSOA_NATURAL,PESSOA_NATURAL_106,5,5,0,0.09644294421896527,0.0,0.7,,False
107,Chunk,Chunk_107,8,0,8,0.0,0.0,0.5,,False
108,Chunk,Chunk_108,5,0,5,0.0,0.0,0.6,,False
109,Chunk,Chunk_109,7,0,7,0.0,0.0,0.8095238095238095,,False
110,Chunk,Chunk_110,7,0,7,0.0,0.0,0.7142857142857143,,False
111,ENDOSSO,ENDOSSO_111,3,2,1,0.0006995958533045786,8.247289363404929e-08,0.0,,False
112,ENDOSSATÁRIO,ENDOSSATÁRIO_112,5,3,2,0.0009327944710727714,3.7219413436849125e-05,0.0,,False
113,ENDOSSANTE,ENDOSSANTE_113,3,0,3,0.0,0.0,0.0,,False
114,MORTE,MORTE_114,2,2,0,0.00021970778864110734,0.0,0.0,,False
115,INCAPACIDADE,INCAPACIDADE_115,4,1,3,0.00010985389432055367,3.620761183933872e-08,0.0,,False
116,Chunk,Chunk_116,8,0,8,0.0,0.0,0.32142857142857145,,False
117,Chunk,Chunk_117,6,0,6,0.0,0.0,0.4666666666666667,,False
118,Chunk,Chunk_118,2,0,2,0.0,0.0,1.0,,False
119,Chunk,Chunk_119,3,0,3,0.0,0.0,1.0,,False
120,Chunk,Chunk_120,3,0,3,0.0,0.0,1.0,,False
121,Chunk,Chunk_121,5,0,5,0.0,0.0,1.0,,False
122,INSTITUTO_JURÍDICO,INSTITUTO_JURÍDICO_122,3,1,2,0.00010985389432055367,0.0,0.6666666666666666,,False
123,ATOR_NORMATIVO,ATOR_NORMATIVO_123,4,3,1,0.000329561682961661,2.4138407892892477e-08,0.5,,False
124,ATOR_NORMATIVO,ATOR_NORMATIVO_124,3,3,0,0.00039233533685912025,0.0,0.6666666666666666,,False
125,ATOR_NORMATIVO,ATOR_NORMATIVO_125,3,1,2,0.00010985389432055367,0.0,0.6666666666666666,,False
126,INSTITUTO_JURÍDICO,INSTITUTO_JURÍDICO_126,2,1,1,0.00010985389432055367,0.0,1.0,,False
127,SUJEITO_DE_DIREITO,SUJEITO_DE_DIREITO_127,2,2,0,0.00021970778864110734,0.0,1.0,,False
128,SUJEITO_DE_DIREITO,SUJEITO_DE_DIREITO_128,5,4,1,0.0004394155772822147,3.620761183933872e-08,0.3,,False
129,Chunk,Chunk_129,8,0,8,0.0,0.0,0.21428571428571427,,False
130,Chunk,Chunk_130,4,0,4,0.0,0.0,1.0,,False
131,Chunk,Chunk_131,3,0,3,0.0,0.0,1.0,,False
132,ATIVIDADE_JURÍDICA,ATIVIDADE_JURÍDICA_132,1,1,0,0.00010985389432055367,0.0,0.0,,False
133,ATIVIDADE_JURÍDICA,ATIVIDADE_JURÍDICA_133,1,1,0,0.00010985389432055367,0.0,0.0,,False
134,ATIVIDADE_JURÍDICA,ATIVIDADE_JURÍDICA_134,4,4,0,0.07294607954474172,0.0,0.16666666666666666,,False
135,DOCUMENTO,DOCUMENTO_135,3,3,0,0.000329561682961661,0.0,0.0,,False
136,INSTITUIÇÃO/ORGÃO,INSTITUIÇÃO/ORGÃO_136,1,1,0,0.00010985389432055367,0.0,0.0,,False
137,OBRIGAÇÃO,OBRIGAÇÃO_137,8,8,0,0.07398128319531524,0.0,0.17857142857142858,,False
138,ATRIBUTO/CARACTERÍSTICA,ATRIBUTO/CARACTERÍSTICA_138,1,1,0,0.00010985389432055367,0.0,0.0,,False
139,CATEGORIA/NORMA,CATEGORIA/NORMA_139,1,1,0,0.00010985389432055367,0.0,0.0,,False
140,CATEGORIA/NORMA,CATEGORIA/NORMA_140,1,1,0,0.00010985389432055367,0.0,0.0,,False
141,CATEGORIA/NORMA,CATEGORIA/NORMA_141,1,1,0,0.00010985389432055367,0.0,0.0,,False
142,NEGÓCIO,NEGÓCIO_142,4,2,2,0.0002471712622212457,1.0862283551801614e-07,0.0,,False
143,TÍTULO,TÍTULO_143,3,2,1,0.00030514970644598244,6.034601973223119e-08,0.0,,False
144,MEDIDA_JUDICIAL,MEDIDA_JUDICIAL_144,2,0,2,0.0,0.0,0.0,,False
145,EFEITO,EFEITO_145,2,2,0,0.00030514970644598244,0.0,0.0,,False
146,EMITENTE,EMITENTE_146,1,0,1,0.0,0.0,0.0,,False
147,TERCEIROS,TERCEIROS_147,2,1,1,0.00010985389432055367,4.8276815785784954e-08,0.0,,False
148,AVERBAÇÃO,AVERBAÇÃO_148,3,2,1,0.00033289058885016266,1.2069203946446238e-07,0.3333333333333333,,False
149,REGISTRO,REGISTRO_149,1,1,0,0.0003020982093815226,0.0,0.0,,False
150,RESPONSABILIDADE_CIVIL,RESPONSABILIDADE_CIVIL_150,1,1,0,0.0002636493463693288,0.0,0.0,,False
151,DA_RESPONSABILIDADE_CIVIL,DA_RESPONSABILIDADE_CIVIL_151,2,1,1,0.00010985389432055367,1.2069203946446239e-08,0.0,,False
152,TÍTULO_IX,TÍTULO_IX_152,1,1,0,0.00014647185909407156,0.0,0.0,,False
153,DA_OBRIGAÇÃO_DE_INDENIZAR,DA_OBRIGAÇÃO_DE_INDENIZAR_153,1,0,1,0.0,0.0,0.0,,False
154,Chunk,Chunk_154,14,0,14,0.0,0.0,0.01098901098901099,,False
155,DANO,DANO_155,6,5,1,0.09537961481899165,3.436102363553244e-05,0.3333333333333333,,False
156,REPARAÇÃO,REPARAÇÃO_156,3,3,0,0.07323173408268831,0.0,0.6666666666666666,,False
157,ATIVIDADE_DESENVOLVIDA,ATIVIDADE_DESENVOLVIDA_157,2,1,1,0.00010985389432055367,0.0,1.0,,False
158,RISCO,RISCO_158,2,2,0,0.00021970778864110734,0.0,1.0,,False
159,Chunk,Chunk_159,9,0,9,0.0,0.0,0.19444444444444445,,False
160,Chunk,Chunk_160,9,0,9,0.0,0.0,0.75,,False
161,Chunk,Chunk_161,7,0,7,0.0,0.0,0.6190476190476191,,False
162,Chunk,Chunk_162,6,0,6,0.0,0.0,1.0,,False
163,Chunk,Chunk_163,3,0,3,0.0,0.0,1.0,,False
164,ATORES_NORMATIVOS,ATORES_NORMATIVOS_164,2,2,0,0.09468030619902457,0.0,1.0,,False
165,ATORES_NORMATIVOS,ATORES_NORMATIVOS_165,2,1,1,0.00010985389432055367,0.0,1.0,,False
166,INSTITUTO_JURÍDICO,INSTITUTO_JURÍDICO_166,8,8,0,0.08830010520652266,0.0,0.32142857142857145,,False
167,ATORES_NORMATIVOS,ATORES_NORMATIVOS_167,2,2,0,0.00021970778864110734,0.0,1.0,,False
168,ATORES_NORMATIVOS,ATORES_NORMATIVOS_168,2,1,1,0.00010985389432055367,0.0,1.0,,False
169,Chunk,Chunk_169,15,0,15,0.0,0.0,0.21904761904761905,,False
170,Chunk,Chunk_170,3,0,3,0.0,0.0,1.0,,False
171,Chunk,Chunk_171,6,0,6,0.0,0.0,1.0,,False
172,Chunk,Chunk_172,6,0,6,0.0,0.0,0.5333333333333333,,False
173,ANIMAL,ANIMAL_173,3,2,1,0.09013113105796279,0.00017176891056582287,0.6666666666666666,,False
174,VÍTIMA,VÍTIMA_174,4,2,2,0.07002216108645865,0.0001374561637460762,0.5,,False
175,FORÇA_MAIOR,FORÇA_MAIOR_175,2,2,0,0.05726036428278876,0.0,1.0,,False
176,Chunk,Chunk_176,5,0,5,0.0,0.0,0.4,,False
177,EDIFÍCIO_OU_CONSTRUÇÃO,EDIFÍCIO_OU_CONSTRUÇÃO_177,3,3,0,0.09437210540652534,0.0,0.6666666666666666,,False
178,FALTA_DE_REPAROS,FALTA_DE_REPAROS_178,3,2,1,0.00021970778864110734,1.2069203946446239e-08,0.6666666666666666,,False
179,NECESSIDADE_MANIFESTA,NECESSIDADE_MANIFESTA_179,2,1,1,0.00010985389432055367,0.0,1.0,,False
180,Chunk,Chunk_180,5,0,5,0.0,0.0,0.3,,False
181,Chunk,Chunk_181,3,0,3,0.0,0.0,1.0,,False
182,Chunk,Chunk_182,5,0,5,0.0,0.0,1.0,,False
183,VALOR_LEGAL,VALOR_LEGAL_183,13,12,1,0.09468425603050452,4.570657006837249e-05,0.10256410256410256,,False
184,DÍVIDA_PAGA,DÍVIDA_PAGA_184,1,1,0,0.06469912588142754,0.0,0.0,,False
185,QUANTIAS_RECEBIDAS,QUANTIAS_RECEBIDAS_185,1,1,0,0.06469912588142754,0.0,0.0,,False
186,VALOR_DEVIDO,VALOR_DEVIDO_186,1,1,0,0.06469912588142754,0.0,0.0,,False
187,MULTA,MULTA_187,4,4,0,0.06483550200916488,0.0,0.16666666666666666,,False
188,PRESCRIÇÃO,PRESCRIÇÃO_188,1,1,0,0.06469912588142754,0.0,0.0,,False
189,ART._940,ART._940_189,1,0,1,0.0,0.0,0.0,,False
190,Chunk,Chunk_190,8,0,8,0.0,0.0,0.17857142857142858,,False
191,Chunk,Chunk_191,6,0,6,0.0,0.0,0.7333333333333333,,False
192,Chunk,Chunk_192,4,0,4,0.0,0.0,1.0,,False
193,Chunk,Chunk_193,3,0,3,0.0,0.0,1.0,,False
194,Chunk,Chunk_194,4,0,4,0.0,0.0,1.0,,False
195,RELAÇÕES_JURÍDICAS,RELAÇÕES_JURÍDICAS_195,4,3,1,0.1029852814840232,2.7475986859448742e-08,1.0,,False
196,Chunk,Chunk_196,7,0,7,0.0,0.0,0.8095238095238095,,False
197,LEI_PROCESSUAL,LEI_PROCESSUAL_197,2,1,1,0.00010985389432055367,0.0,1.0,,False
198,Chunk,Chunk_198,3,0,3,0.0,0.0,0.6666666666666666,,False
199,VALOR,VALOR_199,2,2,0,0.07696031410969828,0.0,1.0,,False
200,Chunk,Chunk_200,3,0,3,0.0,0.0,0.6666666666666666,,False
201,PESSOA_NATURAL,PESSOA_NATURAL_201,12,5,7,0.0764957683600399,2.0448213872786842e-05,0.2545454545454545,,False
202,PESSOA_NATURAL,PESSOA_NATURAL_202,10,8,2,0.09137103578356742,1.081370981798704e-06,0.15555555555555556,,False
203,Chunk,Chunk_203,10,0,10,0.0,0.0,0.5555555555555556,,False
204,OFENSOR,OFENSOR_204,4,0,4,0.0,0.0,0.0,,False
205,OFENDIDO,OFENDIDO_205,2,1,1,0.00010985389432055367,1.2069203946446239e-08,0.0,,False
206,DESPESAS_DE_TRATAMENTO,DESPESAS_DE_TRATAMENTO_206,1,1,0,0.00010985389432055367,0.0,0.0,,False
207,LUCROS_CESSANTES,LUCROS_CESSANTES_207,1,1,0,0.00010985389432055367,0.0,0.0,,False
208,CONVALESCENÇA,CONVALESCENÇA_208,1,1,0,0.00014647185909407156,0.0,0.0,,False
209,Chunk,Chunk_209,7,0,7,0.0,0.0,0.6190476190476191,,False
210,CONCEITO_JURÍDICO,CONCEITO_JURÍDICO_210,14,10,4,0.09217502522886796,1.0592831908556328e-05,0.15384615384615385,,False
211,ATORES_NORMATIVOS,ATORES_NORMATIVOS_211,2,1,1,0.00010985389432055367,0.0,1.0,,False
212,Chunk,Chunk_212,13,0,13,0.0,0.0,0.44871794871794873,,False
213,ATIVIDADE_PROFISSIONAL,ATIVIDADE_PROFISSIONAL_213,6,2,4,0.09013113105796279,0.0001373475409105582,0.3333333333333333,,False
214,NEGLIGÊNCIA,NEGLIGÊNCIA_214,1,1,0,0.00010985389432055367,0.0,0.0,,False
215,IMPRUDÊNCIA,IMPRUDÊNCIA_215,1,1,0,0.00010985389432055367,0.0,0.0,,False
216,IMPERÍCIA,IMPERÍCIA_216,1,1,0,0.00010985389432055367,0.0,0.0,,False
217,MORTE_DO_PACIENTE,MORTE_DO_PACIENTE_217,2,2,0,0.07002216108645865,0.0,1.0,,False
218,AGRAVAMENTO_DO_MAL,AGRAVAMENTO_DO_MAL_218,2,2,0,0.07002216108645865,0.0,1.0,,False
219,INABILITAÇÃO_PARA_O_TRABALHO,INABILITAÇÃO_PARA_O_TRABALHO_219,2,2,0,0.07002216108645865,0.0,1.0,,False
220,Chunk,Chunk_220,9,0,9,0.0,0.0,0.1388888888888889,,False
221,Chunk,Chunk_221,6,0,6,0.0,0.0,1.0,,False
222,Chunk,Chunk_222,3,0,3,0.0,0.0,1.0,,False
223,Chunk,Chunk_223,10,0,10,0.0,0.0,0.6222222222222222,,False
224,Chunk,Chunk_224,4,0,4,0.0,0.0,1.0,,False
225,Chunk,Chunk_225,8,0,8,0.0,0.0,0.5,,False
226,BENS,BENS_226,17,15,2,0.1167763717600703,0.00019102013276840892,0.09558823529411764,,False
227,Chunk,Chunk_227,2,0,2,0.0,0.0,1.0,,False
228,Chunk,Chunk_228,4,0,4,0.0,0.0,1.0,,False
229,HIPOTECÁRIO,HIPOTECÁRIO_229,2,1,1,0.00010985389432055367,0.0,1.0,,False
230,PRIVILEGIADO,PRIVILEGIADO_230,2,1,1,0.00010985389432055367,0.0,1.0,,False
231,RESPONSÁVEL,RESPONSÁVEL_231,2,1,1,0.00010985389432055367,0.0,1.0,,False
232,DESAPROPRIAÇÃO,DESAPROPRIAÇÃO_232,3,2,1,0.07023274520514786,0.00012822322272704482,0.3333333333333333,,False
233,Chunk,Chunk_233,7,0,7,0.0,0.0,0.2857142857142857,,False
234,CREDORES_HIPOTECÁRIOS_OU_PRIVILEGIADOS,CREDORES_HIPOTECÁRIOS_OU_PRIVILEGIADOS_234,2,2,0,0.0993462327616256,0.0,1.0,,False
235,Chunk,Chunk_235,2,0,2,0.0,0.0,1.0,,False
236,CREDITO_REAL,CREDITO_REAL_236,2,1,1,0.00010985389432055367,0.0,1.0,,False
237,CREDITO_PESSOAL_PRIVILEGIADO,CREDITO_PESSOAL_PRIVILEGIADO_237,3,2,1,0.00021970778864110734,1.2069203946446239e-08,0.6666666666666666,,False
238,PRIVILEGIO_ESPECIAL,PRIVILEGIO_ESPECIAL_238,2,1,1,0.00010985389432055367,0.0,1.0,,False
239,CREDITO_PESSOAL_SIMPLES,CREDITO_PESSOAL_SIMPLES_239,3,3,0,0.00035153246182577174,0.0,0.6666666666666666,,False
240,Chunk,Chunk_240,4,0,4,0.0,0.0,0.5,,False
241,BENS,BENS_241,6,6,0,0.0901676140092107,0.0,0.2,,False
242,FONTE_NORMATIVA,FONTE_NORMATIVA_242,1,1,0,0.00010985389432055367,0.0,0.0,,False
243,BENS,BENS_243,3,3,0,0.07577484153746238,0.0,0.3333333333333333,,False
244,Chunk,Chunk_244,8,0,8,0.0,0.0,0.2857142857142857,,False
245,OBRIGAÇÕES,OBRIGAÇÕES_245,2,2,0,0.0011494856768034746,0.0,1.0,,False
246,OBRIGAÇÕES,OBRIGAÇÕES_246,2,2,0,0.0011494856768034746,0.0,1.0,,False
247,OBRIGAÇÕES,OBRIGAÇÕES_247,2,2,0,0.0011494856768034746,0.0,1.0,,False
248,OBRIGAÇÕES,OBRIGAÇÕES_248,2,2,0,0.0011494856768034746,0.0,1.0,,False
249,COISAS,COISAS_249,2,2,0,0.0011494856768034746,0.0,1.0,,False
250,COISAS,COISAS_250,2,2,0,0.0011494856768034746,0.0,1.0,,False
251,COISAS,COISAS_251,2,2,0,0.0011494856768034746,0.0,1.0,,False
252,SUJEITO_DE_DIREITO,SUJEITO_DE_DIREITO_252,2,1,1,0.00010985389432055367,0.0,1.0,,False
253,COISAS,COISAS_253,2,2,0,0.00021970778864110734,0.0,1.0,,False
254,COISAS,COISAS_254,2,2,0,0.0011494856768034746,0.0,1.0,,False
255,Chunk,Chunk_255,11,0,11,0.0,0.0,0.16363636363636364,,False
256,CONCEITO_JURÍDICO,CONCEITO_JURÍDICO_256,8,1,7,0.00010985389432055367,0.0,0.25,,False
257,CONCEITO_JURÍDICO,CONCEITO_JURÍDICO_257,1,1,0,0.00010985389432055367,0.0,0.0,,False
258,EVENTO,EVENTO_258,2,2,0,0.00021970778864110734,0.0,1.0,,False
259,DESPESA,DESPESA_259,2,2,0,0.00021970778864110734,0.0,1.0,,False
260,PROCEDIMENTO,PROCEDIMENTO_260,2,2,0,0.00021970778864110734,0.0,0.0,,False
261,SENTIMENTO,SENTIMENTO_261,2,2,0,0.00021970778864110734,0.0,1.0,,False
262,CONDIÇÃO_MÉDICA,CONDIÇÃO_MÉDICA_262,2,2,0,0.00021970778864110734,0.0,1.0,,False
263,EVENTO,EVENTO_263,2,2,0,0.00021970778864110734,0.0,0.0,,False
264,OBRIGAÇÃO_TRIBUTÁRIA,OBRIGAÇÃO_TRIBUTÁRIA_264,2,2,0,0.00021970778864110734,0.0,1.0,,False
265,REMUNERAÇÃO,REMUNERAÇÃO_265,2,2,0,0.00021970778864110734,0.0,1.0,,False
266,PROFISSIONAL,PROFISSIONAL_266,2,2,0,0.00021970778864110734,0.0,1.0,,False
267,CONCEITO_JURÍDICO,CONCEITO_JURÍDICO_267,2,0,2,0.0,0.0,0.0,,False
268,Chunk,Chunk_268,12,0,12,0.0,0.0,0.10606060606060606,,False
269,Chunk,Chunk_269,5,0,5,0.0,0.0,1.0,,False
270,ATIVIDADE_ECONÔMICA,ATIVIDADE_ECONÔMICA_270,4,3,1,0.0993573106198729,3.436102363553244e-05,0.3333333333333333,,False
271,PROFISSÃO_INTELECTUAL,PROFISSÃO_INTELECTUAL_271,2,2,0,0.08562717294243899,0.0,1.0,,False
272,EMPRESA,EMPRESA_272,2,2,0,0.0993462327616256,0.0,1.0,,False
273,Chunk,Chunk_273,5,0,5,0.0,0.0,0.4,,False
274,Chunk,Chunk_274,3,0,3,0.0,0.0,1.0,,False
275,SUJEITO_DE_DIREITO,SUJEITO_DE_DIREITO_275,16,1,15,0.00010985389432055367,0.0,0.125,,False
