node_id,label,name,grau_total,grau_entrada,grau_saida,closeness,betweenness,clustering,eccentricity,periphery
77,Chunk,Chunk_77,0,0,0,0.0,0.0,0.0,,False
78,Chunk,Chunk_78,0,0,0,0.0,0.0,0.0,,False
79,Chunk,Chunk_79,0,0,0,0.0,0.0,0.0,,False
80,Chunk,Chunk_80,0,0,0,0.0,0.0,0.0,,False
81,Chunk,Chunk_81,0,0,0,0.0,0.0,0.0,,False
82,Chunk,Chunk_82,0,0,0,0.0,0.0,0.0,,False
83,Chunk,Chunk_83,0,0,0,0.0,0.0,0.0,,False
84,Chunk,Chunk_84,0,0,0,0.0,0.0,0.0,,False
85,Chunk,Chunk_85,0,0,0,0.0,0.0,0.0,,False
86,Chunk,Chunk_86,0,0,0,0.0,0.0,0.0,,False
87,Chunk,Chunk_87,0,0,0,0.0,0.0,0.0,,False
88,Chunk,Chunk_88,0,0,0,0.0,0.0,0.0,,False
89,Chunk,Chunk_89,0,0,0,0.0,0.0,0.0,,False
90,Chunk,Chunk_90,0,0,0,0.0,0.0,0.0,,False
91,Chunk,Chunk_91,0,0,0,0.0,0.0,0.0,,False
92,Chunk,Chunk_92,0,0,0,0.0,0.0,0.0,,False
93,Chunk,Chunk_93,0,0,0,0.0,0.0,0.0,,False
94,Chunk,Chunk_94,0,0,0,0.0,0.0,0.0,,False
95,Chunk,Chunk_95,0,0,0,0.0,0.0,0.0,,False
96,Chunk,Chunk_96,0,0,0,0.0,0.0,0.0,,False
97,Chunk,Chunk_97,0,0,0,0.0,0.0,0.0,,False
98,Chunk,Chunk_98,0,0,0,0.0,0.0,0.0,,False
99,Chunk,Chunk_99,0,0,0,0.0,0.0,0.0,,False
100,Chunk,Chunk_100,0,0,0,0.0,0.0,0.0,,False
101,Chunk,Chunk_101,0,0,0,0.0,0.0,0.0,,False
102,Chunk,Chunk_102,0,0,0,0.0,0.0,0.0,,False
103,Chunk,Chunk_103,0,0,0,0.0,0.0,0.0,,False
104,Chunk,Chunk_104,0,0,0,0.0,0.0,0.0,,False
105,Chunk,Chunk_105,0,0,0,0.0,0.0,0.0,,False
106,Chunk,Chunk_106,0,0,0,0.0,0.0,0.0,,False
107,Chunk,Chunk_107,0,0,0,0.0,0.0,0.0,,False
108,Chunk,Chunk_108,0,0,0,0.0,0.0,0.0,,False
109,Chunk,Chunk_109,0,0,0,0.0,0.0,0.0,,False
110,Chunk,Chunk_110,0,0,0,0.0,0.0,0.0,,False
111,Chunk,Chunk_111,0,0,0,0.0,0.0,0.0,,False
112,Chunk,Chunk_112,0,0,0,0.0,0.0,0.0,,False
113,Chunk,Chunk_113,0,0,0,0.0,0.0,0.0,,False
114,Chunk,Chunk_114,0,0,0,0.0,0.0,0.0,,False
115,Chunk,Chunk_115,0,0,0,0.0,0.0,0.0,,False
116,Chunk,Chunk_116,0,0,0,0.0,0.0,0.0,,False
117,Chunk,Chunk_117,0,0,0,0.0,0.0,0.0,,False
118,Chunk,Chunk_118,0,0,0,0.0,0.0,0.0,,False
119,Chunk,Chunk_119,0,0,0,0.0,0.0,0.0,,False
120,Chunk,Chunk_120,0,0,0,0.0,0.0,0.0,,False
121,Chunk,Chunk_121,0,0,0,0.0,0.0,0.0,,False
122,Chunk,Chunk_122,0,0,0,0.0,0.0,0.0,,False
123,Chunk,Chunk_123,0,0,0,0.0,0.0,0.0,,False
124,Chunk,Chunk_124,0,0,0,0.0,0.0,0.0,,False
125,Chunk,Chunk_125,0,0,0,0.0,0.0,0.0,,False
126,Chunk,Chunk_126,0,0,0,0.0,0.0,0.0,,False
127,Chunk,Chunk_127,0,0,0,0.0,0.0,0.0,,False
128,Chunk,Chunk_128,0,0,0,0.0,0.0,0.0,,False
129,Chunk,Chunk_129,0,0,0,0.0,0.0,0.0,,False
130,Chunk,Chunk_130,0,0,0,0.0,0.0,0.0,,False
131,Chunk,Chunk_131,0,0,0,0.0,0.0,0.0,,False
132,Chunk,Chunk_132,0,0,0,0.0,0.0,0.0,,False
133,Chunk,Chunk_133,0,0,0,0.0,0.0,0.0,,False
134,Chunk,Chunk_134,0,0,0,0.0,0.0,0.0,,False
135,Chunk,Chunk_135,0,0,0,0.0,0.0,0.0,,False
136,Chunk,Chunk_136,0,0,0,0.0,0.0,0.0,,False
137,Chunk,Chunk_137,0,0,0,0.0,0.0,0.0,,False
138,Chunk,Chunk_138,0,0,0,0.0,0.0,0.0,,False
139,Chunk,Chunk_139,0,0,0,0.0,0.0,0.0,,False
140,Chunk,Chunk_140,0,0,0,0.0,0.0,0.0,,False
141,Chunk,Chunk_141,0,0,0,0.0,0.0,0.0,,False
142,Chunk,Chunk_142,0,0,0,0.0,0.0,0.0,,False
143,Chunk,Chunk_143,0,0,0,0.0,0.0,0.0,,False
144,Chunk,Chunk_144,0,0,0,0.0,0.0,0.0,,False
145,Chunk,Chunk_145,0,0,0,0.0,0.0,0.0,,False
146,Chunk,Chunk_146,0,0,0,0.0,0.0,0.0,,False
147,Chunk,Chunk_147,0,0,0,0.0,0.0,0.0,,False
148,Chunk,Chunk_148,0,0,0,0.0,0.0,0.0,,False
149,Chunk,Chunk_149,0,0,0,0.0,0.0,0.0,,False
150,Chunk,Chunk_150,0,0,0,0.0,0.0,0.0,,False
151,Chunk,Chunk_151,0,0,0,0.0,0.0,0.0,,False
152,Chunk,Chunk_152,0,0,0,0.0,0.0,0.0,,False
153,Chunk,Chunk_153,0,0,0,0.0,0.0,0.0,,False
154,Chunk,Chunk_154,0,0,0,0.0,0.0,0.0,,False
155,Chunk,Chunk_155,0,0,0,0.0,0.0,0.0,,False
156,Chunk,Chunk_156,0,0,0,0.0,0.0,0.0,,False
157,Chunk,Chunk_157,0,0,0,0.0,0.0,0.0,,False
158,Chunk,Chunk_158,0,0,0,0.0,0.0,0.0,,False
159,Chunk,Chunk_159,0,0,0,0.0,0.0,0.0,,False
160,Chunk,Chunk_160,0,0,0,0.0,0.0,0.0,,False
161,Chunk,Chunk_161,0,0,0,0.0,0.0,0.0,,False
162,Chunk,Chunk_162,0,0,0,0.0,0.0,0.0,,False
163,Chunk,Chunk_163,0,0,0,0.0,0.0,0.0,,False
164,Chunk,Chunk_164,0,0,0,0.0,0.0,0.0,,False
165,Chunk,Chunk_165,0,0,0,0.0,0.0,0.0,,False
